# A phi l a0 a1 a2 a3 a4 a5 logL logPrior
5.392725709696212510e-02 5.689490842109099056e+00 1.219203174656668942e+01 2.649264696390190238e+03 -4.334225651977195412e+03 8.931328614992962684e+03 -9.280785563606283176e+03 4.732009391723768204e+03 -9.473971152360516044e+02 -1.369107433427933813e+02 -3.959344711998390665e+01
4.285135239308343613e-02 7.483584307852528816e+00 1.287994590166076314e+01 2.630693188394258868e+03 -4.226397775320543587e+03 8.683834365101110961e+03 -9.000739511484198374e+03 4.576100072899562292e+03 -9.132697045448492190e+02 -1.359609552568513777e+02 -3.959344711998390665e+01
4.456890942943281253e-02 6.576917367120200808e+00 1.266372976286722007e+01 2.609875364185921626e+03 -4.111915839941048034e+03 8.435026474700754989e+03 -8.733530770158866289e+03 4.434303096024862498e+03 -8.835358481124563923e+02 -1.359222458416765846e+02 -3.959344711998390665e+01
7.102353550149781425e-02 6.186932871991994709e+00 1.237701693690549831e+01 2.630240949147959782e+03 -4.229249837815025785e+03 8.698936873508651843e+03 -9.023540381380933468e+03 4.590112277837502006e+03 -9.162949458915749119e+02 -1.355684199924568532e+02 -3.959344711998390665e+01
6.573920597257713883e-02 4.830003498621126212e+00 1.192541054006637324e+01 2.647855980615638146e+03 -4.329543718664605876e+03 8.926648606147087776e+03 -9.280827145911098341e+03 4.734561492287152760e+03 -9.484852840909265979e+02 -1.346606355201000440e+02 -3.959344711998390665e+01
6.417508609770936068e-02 5.064550535984222890e+00 1.204488724744452455e+01 2.623027679032663400e+03 -4.179249127759343537e+03 8.572263427854701149e+03 -8.873259422366849321e+03 4.505545374549614280e+03 -8.980971209173552552e+02 -1.345472622460453351e+02 -3.959344711998390665e+01
4.716314774844370533e-02 7.330100502037300458e+00 1.282694574010852406e+01 2.637462468257782348e+03 -4.271414762645727023e+03 8.796543250905318928e+03 -9.135261181258585566e+03 4.653310868215256960e+03 -9.304366915933818518e+02 -1.333644870978440053e+02 -3.959344711998390665e+01
4.919324742458577177e-02 7.224006925881617747e+00 1.282334558031356941e+01 2.618742102114437330e+03 -4.164234224904700568e+03 8.557194613108677004e+03 -8.874255193853427045e+03 4.514094656427563677e+03 -9.013350407433548526e+02 -1.328390385492037638e+02 -3.959344711998390665e+01
5.487880979566016337e-02 7.330322334568259990e+00 1.284343188584489681e+01 2.625983810393157000e+03 -4.199216915294113278e+03 8.622612172975384965e+03 -8.933369977227917843e+03 4.539803496028142945e+03 -9.056007516849311969e+02 -1.322352599729634335e+02 -3.959344711998390665e+01
6.062775800507236301e-02 6.179170884740061709e+00 1.243429848829027051e+01 2.619581327915353540e+03 -4.175534080573368556e+03 8.593936845394939155e+03 -8.924752391538637312e+03 4.545936565654566948e+03 -9.089500988793257648e+02 -1.311718404579562787e+02 -3.959344711998390665e+01
4.906607867834681530e-02 7.557445900055106414e+00 1.288916203578884634e+01 2.630726894802585321e+03 -4.229931122346901248e+03 8.697249581604659397e+03 -9.019485495573311709e+03 4.587423183374482505e+03 -9.157744431571571795e+02 -1.307118568012641617e+02 -3.959344711998390665e+01
4.895116359205081008e-02 5.324373428905412986e+00 1.217993644783598839e+01 2.648280730639878584e+03 -4.314037309244016797e+03 8.853392788619370549e+03 -9.159344115437213986e+03 4.647476349431325616e+03 -9.255522693304989161e+02 -1.306993203501659195e+02 -3.959344711998390665e+01
5.722760359154684812e-02 6.259347421653845167e+00 1.243425364603289474e+01 2.627396164269312067e+03 -4.202586993368923686e+03 8.619414105735371777e+03 -8.917904428940477374e+03 4.525103343985139873e+03 -9.011818372055398640e+02 -1.276347102157084095e+02 -3.959344711998390665e+01
4.603849535275012644e-02 6.323931336834856864e+00 1.247896195663481045e+01 2.591918798761837024e+03 -4.029264323341463296e+03 8.289049234952000916e+03 -8.611291423519145610e+03 4.386710416666572200e+03 -8.769135027626238070e+02 -1.268276037906957185e+02 -3.959344711998390665e+01
4.927005581890758074e-02 4.957341472744041688e+00 1.197607601106760455e+01 2.615381729569166055e+03 -4.136293334496955140e+03 8.476318381382223379e+03 -8.766843856232715552e+03 4.447014107064515883e+03 -8.853443963712978757e+02 -1.254506170201179458e+02 -3.959344711998390665e+01
5.102597548271314842e-02 4.721623806387460043e+00 1.202721931505021224e+01 2.653599034517215387e+03 -4.348185492157266708e+03 8.940666956749622841e+03 -9.269268263352611029e+03 4.715284808429864825e+03 -9.418895316243492744e+02 -1.241791487936965979e+02 -3.959344711998390665e+01
5.960884583144204080e-02 6.021325517161247198e+00 1.239344150382742704e+01 2.621758826664278786e+03 -4.182796210388110012e+03 8.599541007569094290e+03 -8.920043244580585451e+03 4.537947656366731280e+03 -9.061810735992229411e+02 -1.241754391084746203e+02 -3.959344711998390665e+01
4.343280378069554887e-02 5.853691269421130272e+00 1.229683182838535238e+01 2.618018169937205585e+03 -4.158810007663568285e+03 8.542610149094991357e+03 -8.856441028584949891e+03 4.504099099277382265e+03 -8.992550763999844321e+02 -1.230215652421701975e+02 -3.959344711998390665e+01
6.396243907038319521e-02 4.764373271774323015e+00 1.190577190135385166e+01 2.614632600694399116e+03 -4.143317040902975350e+03 8.514962691318327416e+03 -8.832201639864239041e+03 4.493564130074995774e+03 -8.974233832070409562e+02 -1.223783134343081827e+02 -3.959344711998390665e+01
5.874006932813267967e-02 5.914318581503496652e+00 1.225465515708637021e+01 2.647869862557653050e+03 -4.326753234439113839e+03 8.913223760650316763e+03 -9.257127197820242145e+03 4.716275115273150732e+03 -9.432796001426851262e+02 -1.217762931397944328e+02 -3.959344711998390665e+01
6.354629321181513857e-02 5.532558701301251602e+00 1.218502163815949046e+01 2.645756522328130814e+03 -4.308394717756666978e+03 8.861692248696588649e+03 -9.192896125669716639e+03 4.679433680908489805e+03 -9.353714314616905767e+02 -1.186390776229276582e+02 -3.959344711998390665e+01
4.887945484327147622e-02 6.940902241253368743e+00 1.274672943457026797e+01 2.638090904207885615e+03 -4.274020899061381897e+03 8.800817700176785365e+03 -9.138947720151789326e+03 4.655131525958930979e+03 -9.308585989014810593e+02 -1.185541775039287984e+02 -3.959344711998390665e+01
5.805353708896127812e-02 6.390113491257117140e+00 1.251241030480478678e+01 2.599233779709895316e+03 -4.065216649858680739e+03 8.356846283456719902e+03 -8.672280184068387825e+03 4.412750520497863363e+03 -8.811129820101980386e+02 -1.175021023946105032e+02 -3.959344711998390665e+01
4.457489520825371615e-02 7.304363475404919370e+00 1.287390455894839114e+01 2.625774665186390848e+03 -4.202901627733041096e+03 8.639430987721319980e+03 -8.959057716215262190e+03 4.556598195327781468e+03 -9.096304756187857947e+02 -1.154477156176600516e+02 -3.959344711998390665e+01
6.506714453068451753e-02 7.218624936332159514e+00 1.276874036638018772e+01 2.621500845123256113e+03 -4.179605231872764307e+03 8.587976724069330885e+03 -8.901402843596681123e+03 4.523924369568673683e+03 -9.021804569806562313e+02 -1.153794373126742272e+02 -3.959344711998390665e+01
4.606529935757046335e-02 5.770743181064634797e+00 1.221989721965104714e+01 2.640760794808124047e+03 -4.275788610371012510e+03 8.779873771816344743e+03 -9.093267835518605352e+03 4.620262677997638093e+03 -9.216206271803469008e+02 -1.145172615629981010e+02 -3.959344711998390665e+01
6.935251813066481419e-02 5.621169067415284992e+00 1.217847634441538496e+01 2.662374524620574448e+03 -4.398642882164032017e+03 9.054111127147254592e+03 -9.393994622961698042e+03 4.782384913016142491e+03 -9.560194238678807324e+02 -1.143452287758834700e+02 -3.959344711998390665e+01
4.413169219471953231e-02 6.704774031859374261e+00 1.263456043614451474e+01 2.626896291402223596e+03 -4.197744839207318364e+03 8.606040008128660702e+03 -8.901983590180636384e+03 4.516389285861030658e+03 -8.993751841811622398e+02 -1.134502919586683731e+02 -3.959344711998390665e+01
4.600406553097716872e-02 5.877557952958759380e+00 1.230557576629288086e+01 2.629961044239514194e+03 -4.226254028232439850e+03 8.692953528223662943e+03 -9.021398648157031857e+03 4.592990329208215371e+03 -9.180418240483941190e+02 -1.132357290418537019e+02 -3.959344711998390665e+01
5.212054966814383405e-02 4.828769287550531253e+00 1.204638711935053941e+01 2.648041894859862168e+03 -4.327361540912095734e+03 8.915737716793853906e+03 -9.263258085085626590e+03 4.722429741108101553e+03 -9.453853413809890753e+02 -1.114461913433056850e+02 -3.959344711998390665e+01
6.166439007559243457e-02 6.229758378705144928e+00 1.239356392119450767e+01 2.604926404388087576e+03 -4.094533527651838085e+03 8.415928926155369481e+03 -8.730439152883336646e+03 4.440680928746369318e+03 -8.863398150564815978e+02 -1.109618523790426536e+02 -3.959344711998390665e+01
4.926783277828074292e-02 6.202024270164636199e+00 1.247565606031747620e+01 2.665231214707790514e+03 -4.407803571489332171e+03 9.060771660476089892e+03 -9.388123393358615431e+03 4.773097482185920853e+03 -9.529575621222916197e+02 -1.099040718336193834e+02 -3.959344711998390665e+01
5.246174241461391829e-02 6.492902463428233517e+00 1.246065987210811166e+01 2.635836783235026815e+03 -4.265125796192488451e+03 8.789916982333717897e+03 -9.136709146603643603e+03 4.658938195969812114e+03 -9.326592248503009159e+02 -1.079406789394716952e+02 -3.959344711998390665e+01
4.962951621120502421e-02 6.309187326680779861e+00 1.253408475348551576e+01 2.635160625237260774e+03 -4.247782528802970774e+03 8.723873273030316341e+03 -9.037417002158421383e+03 4.592628183367814927e+03 -9.162364175323012887e+02 -1.076902401962147735e+02 -3.959344711998390665e+01
5.218864151561421194e-02 6.831753312713773063e+00 1.268345696264277578e+01 2.653749794412600750e+03 -4.356875727598157027e+03 8.974660330688040631e+03 -9.319575514067153563e+03 4.747985621400167474e+03 -9.497417942682438934e+02 -1.071389683780994631e+02 -3.959344711998390665e+01
4.588736425437239808e-02 5.121421266726216892e+00 1.212447721157364455e+01 2.609470177788361525e+03 -4.111853355004871446e+03 8.439451508582738825e+03 -8.743294078547467507e+03 4.442258253848847744e+03 -8.858088451283574614e+02 -1.068706894642842542e+02 -3.959344711998390665e+01
6.651807845986919265e-02 6.126781726398387029e+00 1.235835952787725844e+01 2.606236034036448018e+03 -4.088106542986489330e+03 8.375997728126340007e+03 -8.663515453630225238e+03 4.394258562212929974e+03 -8.746447933740133749e+02 -1.044028148674503598e+02 -3.959344711998390665e+01
4.354791494352957398e-02 5.461800799849342525e+00 1.215752640787128414e+01 2.630931156583268148e+03 -4.226947597008434968e+03 8.684041142156058413e+03 -9.000670817709156836e+03 4.576374955509225401e+03 -9.134961578270980453e+02 -1.033794915146584827e+02 -3.959344711998390665e+01
5.044516210872781320e-02 6.550444785778212875e+00 1.258941472951440943e+01 2.611649948012035566e+03 -4.132955927527577842e+03 8.504119768345764896e+03 -8.831589691651430257e+03 4.498288529766674401e+03 -8.992967164158949345e+02 -1.029359263309634684e+02 -3.959344711998390665e+01
5.636238858472725211e-02 5.622165217002555337e+00 1.223710323281598455e+01 2.614892274768331390e+03 -4.137279190697161539e+03 8.486229125890071373e+03 -8.785673074328724397e+03 4.461308027914888044e+03 -8.892445923572598758e+02 -1.027910558911547128e+02 -3.959344711998390665e+01
4.951938283732062324e-02 5.491778620785920495e+00 1.220873957478467631e+01 2.657919066963531805e+03 -4.369194123536598454e+03 8.979122286044395878e+03 -9.301314332169220506e+03 4.726588501202626503e+03 -9.429052732843649665e+02 -1.021752037671078597e+02 -3.959344711998390665e+01
5.725766117570685321e-02 5.736838031069731336e+00 1.229393184111258108e+01 2.603395126677613007e+03 -4.082285816249690470e+03 8.384219037910388579e+03 -8.694171308448665513e+03 4.421668846304872204e+03 -8.826125515588901180e+02 -9.956352615713299770e+01 -3.959344711998390665e+01
5.506358775384376236e-02 6.281681840767266323e+00 1.251455634931507177e+01 2.598832472132937710e+03 -4.059582513139901948e+03 8.337564177487791312e+03 -8.644167369589613372e+03 4.393847742114126049e+03 -8.762731463361734541e+02 -9.793817659234169071e+01 -3.959344711998390665e+01
5.583324885653880021e-02 5.165116218331701425e+00 1.216987458113624143e+01 2.655638097614003527e+03 -4.364480261263279317e+03 8.985360881488946688e+03 -9.325439174617513345e+03 4.748578285733892699e+03 -9.494475826090040300e+02 -9.692249897025945415e+01 -3.959344711998390665e+01
5.742976943158582814e-02 6.303700568415051109e+00 1.240695014455448941e+01 2.655596972771796572e+03 -4.367126351216976218e+03 8.996176532610683353e+03 -9.341137405759769536e+03 4.758352578640388856e+03 -9.516468540106330920e+02 -9.610843146383419366e+01 -3.959344711998390665e+01
5.302173051794149133e-02 6.588137127181368236e+00 1.263396074985288919e+01 2.627907949132891190e+03 -4.210480299923043276e+03 8.647262293151468839e+03 -8.958474807881757442e+03 4.551605008314008046e+03 -9.076140382814902523e+02 -9.596312076086051945e+01 -3.959344711998390665e+01
5.058859464529120997e-02 5.750970991620658168e+00 1.233399443555514985e+01 2.644633012480815069e+03 -4.297849104310356779e+03 8.827661381286576216e+03 -9.142857822213320105e+03 4.645062522145871299e+03 -9.264368518895039415e+02 -9.463929203883773766e+01 -3.959344711998390665e+01
4.844685233752405590e-02 5.270358775970584553e+00 1.207398530910390733e+01 2.587314090426542862e+03 -3.996318808048466963e+03 8.201990529829872685e+03 -8.502436230208661073e+03 4.321519729618795282e+03 -8.618487375154066967e+02 -9.392233933988569561e+01 -3.959344711998390665e+01
5.350571820408305673e-02 5.463431141801029511e+00 1.222834284668576466e+01 2.632189663108377772e+03 -4.234487327422417366e+03 8.702112119015246208e+03 -9.022068007755722647e+03 4.588816847075663645e+03 -9.163369176644262097e+02 -9.330106504138878165e+01 -3.959344711998390665e+01
6.291449656807746038e-02 6.160530764855275621e+00 1.237703949188488473e+01 2.634921456273335025e+03 -4.253246687083908910e+03 8.747449904897648594e+03 -9.071870091971210059e+03 4.613843351385726237e+03 -9.208944579366810785e+02 -9.327797803586358327e+01 -3.959344711998390665e+01
7.153235253165347862e-02 5.421683451563520606e+00 1.213133365988607260e+01 2.608422453685358050e+03 -4.114307582011639170e+03 8.460669043419149602e+03 -8.780903141887971287e+03 4.468895065960598913e+03 -8.925573037922091544e+02 -9.085883969760857326e+01 -3.959344711998390665e+01
6.582392320447634504e-02 6.249857002168978326e+00 1.245100094533008672e+01 2.659157224458013843e+03 -4.378155298086889161e+03 9.001757286080835911e+03 -9.327653257749634577e+03 4.741082224928695723e+03 -9.459717820995243756e+02 -9.003645320125035312e+01 -3.959344711998390665e+01
5.887083965388740375e-02 5.927831092524197487e+00 1.229664004334843241e+01 2.609785677949575984e+03 -4.111707216308504940e+03 8.435877585573340184e+03 -8.736782270421383146e+03 4.437764735314478457e+03 -8.847194421719042339e+02 -8.903567207970178288e+01 -3.959344711998390665e+01
4.720487464441287112e-02 5.858697964239819811e+00 1.233032606952475163e+01 2.629252071888011415e+03 -4.222308723206670038e+03 8.682088745708926581e+03 -9.005149541280168705e+03 4.581028819743953136e+03 -9.147095014514876539e+02 -8.883797489520590318e+01 -3.959344711998390665e+01
5.134931827521424519e-02 5.228574843204716771e+00 1.215636753845964080e+01 2.640568797862265910e+03 -4.273247151084920006e+03 8.768860821843047233e+03 -9.073672181772448312e+03 4.605080427216305907e+03 -9.173692039824784388e+02 -8.871722697144920744e+01 -3.959344711998390665e+01
6.030175457090405228e-02 5.156866740711834929e+00 1.201229550817419423e+01 2.606471953883928109e+03 -4.101198403094193964e+03 8.428671485043556459e+03 -8.744403556549928908e+03 4.449175949805317941e+03 -8.884989859685532565e+02 -8.853192351074646638e+01 -3.959344711998390665e+01
6.933263628359741249e-02 5.208067581798938583e+00 1.213218719682413571e+01 2.597823067439270289e+03 -4.046363251073543324e+03 8.293605233850757941e+03 -8.582314331368703279e+03 4.354155162800358994e+03 -8.666894532932232096e+02 -8.845591566028483044e+01 -3.959344711998390665e+01
6.437959898352635379e-02 4.807903550440036256e+00 1.194159142905443183e+01 2.655304352330099391e+03 -4.359676050201548605e+03 8.969312282910370413e+03 -9.302862307253873951e+03 4.734007718045813817e+03 -9.458681526048243313e+02 -8.750820963806972941e+01 -3.959344711998390665e+01
4.881231683591921722e-02 5.703665727352040804e+00 1.221404770310702048e+01 2.619338745299379298e+03 -4.168178617129166923e+03 8.564195450230361530e+03 -8.877298198294283793e+03 4.512139895676503329e+03 -8.999781156859435214e+02 -8.474232098052897300e+01 -3.959344711998390665e+01
5.420408364751709562e-02 5.609123428229549013e+00 1.225532891959921677e+01 2.616527941557288614e+03 -4.150418286905796776e+03 8.522082248309161514e+03 -8.830071346608134263e+03 4.487019757888930144e+03 -8.949111197587203606e+02 -8.439441626412764208e+01 -3.959344711998390665e+01
